CIDADES:
36,181,148.79640748246464
36,182,112.3126347397713
36,184,24.85673443805542
36,185,144.03202584485305
36,187,189.9567790417128
36,188,145.45651805559802
36,189,17.51738954609417
36,190,106.0252503070975
36,191,64.87699712176318
36,193,24.300755528689706
36,194,65.64056532361528
36,198,123.42556886804503
36,199,78.00686349691026
36,200,179.32413471495903
36,205,94.83785019258448
36,206,37.75906339241469
36,208,8.447835011838006
36,209,111.88421020417114
36,210,70.32014982203303
36,212,170.63697661290448
36,214,51.208392060675116
36,220,199.4490448004242
36,224,191.7488328236385
36,227,182.81024369873168
36,229,46.44905142835274
36,230,18.765253110906876
36,231,22.03922045360896
36,232,80.16787234963488
36,233,148.59145637175405
36,237,45.152568217298864
36,242,128.7622984556813
36,245,192.7005500602572
36,246,69.74982394487755
36,257,51.209374610329284
36,259,43.450450091285
36,260,16.04709268072454
36,261,176.21676438545825
36,262,177.60885274570663
36,263,115.12190608465541
36,270,169.1005850785359
36,271,108.29867961660621
36,277,40.80052305793106
36,278,26.058581226337875
36,279,33.264023700440454
36,285,129.7805810318501
36,287,89.0242311162079
37,39,192.1388059145236
37,46,55.18134278959711
37,50,172.446275823249
37,58,188.91064530239169
37,67,8.417576758322605
37,68,28.76969054726787
37,80,48.55682599164148
37,83,113.19932695264775
37,91,66.17431703691105
37,94,130.1197689905135
37,111,27.65080292756141
37,112,88.27694128385373
37,115,199.09176179872784
37,127,47.511369435891865
37,163,50.10844024325592
37,173,183.3577107668478
37,180,16.029065404781175
37,185,107.43012676267573
37,188,131.37383137200882
37,191,139.62431881514925
37,199,132.72867610448048
37,214,159.18390924902818
37,229,190.81812780505706
37,242,159.69698380510943
37,245,15.57931844849995
37,246,135.5764217199888
37,260,187.63808181911128
37,261,47.99173834992943
37,271,102.20855993161251
38,41,136.97589029985747
38,42,46.817969901910814
38,43,32.65715704981578
38,44,58.078329125993335
38,47,58.06689775512335
38,48,163.16272622711358
38,51,55.52752828417713
38,52,85.23076789877113
38,53,161.62299195859106
38,56,28.0368799965381
38,57,50.1492016714866
38,60,40.55726281064751
38,61,93.34559059104879
38,63,44.379839501079665
38,66,193.06555785722568
38,69,45.930617414132676
38,72,152.42270473357195
38,73,114.52813526174384
38,76,181.83238628924272
38,77,17.905466106460185
38,78,29.77679175308388
38,79,25.270873236422368
38,82,115.4992275956552
38,87,173.10229975586353
38,88,17.148998672271535
38,90,87.09089171164429
38,92,43.58015889381639
38,95,18.12230115308778
38,98,174.623304519357
38,99,107.96309474339603
38,101,23.44181240740165
38,102,111.59024023367513
38,105,23.82326318011739
38,106,71.91793680973853
38,107,85.34555610506379
38,110,135.07053604586176
38,114,79.87987631853214
38,118,197.79604801469657
38,120,132.16204651974593
38,121,41.25551701050254
38,124,24.10593731862186
38,125,30.397477005652686
38,126,98.46161901122258
38,128,66.23207202998805
38,129,92.52089563692809
38,130,59.2294318385467
38,131,66.95644695620173
38,132,25.927721290341793
38,134,173.5029350290399
38,135,46.104009058333844
38,138,139.36322854491303
38,139,58.31398927407864
38,140,17.508118700045603
38,147,136.3689381164811
38,148,64.64321260962902
38,149,64.64321260962902
38,151,65.2600712321959
38,154,113.86621022605786
38,155,61.009605162041694
38,157,63.475992270386655
38,158,25.243136465433096
38,161,148.2790915900794
38,162,80.82088281797658
38,164,44.27537548450194
38,167,120.33799982507729
38,169,22.685132842230885
38,171,146.91436307304622
38,174,85.66143781422674
38,175,142.17995569008335
38,176,91.0686205087843
38,177,55.12421765132187
38,179,64.31020063265332
38,181,184.3339740883504
38,182,192.3957556238091
38,183,151.0321764878165
38,186,87.46738122270612
38,187,129.73700000125064
38,190,199.53159125575573
38,192,42.97184367136947
38,196,31.87099874229634
38,200,132.05137989214276
38,201,71.58478472577669
38,202,138.13389830086172
38,203,122.74319255080246
38,204,82.9332427435488
38,209,195.24562729221685
38,211,94.20159978370583
38,212,146.81528708369837
38,213,33.33132398424938
38,215,59.36027278455339
38,216,17.25737256046341
38,217,24.421334610773908
38,218,40.16334092021635
38,219,181.69720048562246
38,220,105.29360068490776
38,221,112.21897495168031
38,222,37.9299466949908
38,223,79.13851625920591
38,224,142.24658636784753
38,225,128.9969268839195
38,226,55.510261764548076
38,227,130.54967167077368
38,228,107.9841360545826
38,233,165.04035780472944
38,234,121.6794696796776
38,236,48.56685668553414
38,238,73.25612136725897
38,239,21.08742798689915
38,240,53.003397425414214
38,241,35.0598196133801
38,243,87.38236235390855
38,244,32.731969578932635
38,247,72.70005509375865
38,248,50.51964485052236
38,249,41.31211867466635
38,250,93.0998540482973
38,251,94.44863874409495
38,252,119.35239484071668
38,253,46.08895659241496
38,256,88.23310112539365
38,258,105.82469485484019
38,262,134.99154629667143
38,263,189.03077385860672
38,264,135.58778188473934
38,265,123.16233231154264
38,267,21.44261941714504
38,268,156.72566565594732
38,269,114.22098007629359
38,270,135.0656542707165
38,272,90.58565264911819
38,273,60.416580634317775
38,274,31.868154089643287
38,275,34.139777710743054
38,276,154.25531152686952
38,280,2.277711980470247
38,281,65.55484254450705
38,284,47.14940677984805
38,285,192.9311306412991
38,286,137.43993278374788
39,40,76.46344556469195
39,41,176.10739136304906
39,45,184.04931259157556
39,46,162.126723775553
39,48,151.86228856159238
39,49,109.85487086945199
39,50,86.94098680959509
39,54,95.65554581034435
39,55,12.965328446907417
39,58,22.106984121961915
39,59,20.118412004014665
39,62,23.615078670242184
39,64,43.88459500103222
39,65,23.615078670242184
39,66,123.84240239306595
39,67,194.95267267508063
39,68,173.9938759857217
39,70,54.68354403717112
39,74,122.23534724881034
39,75,116.71768838701794
39,76,131.60827559876822
39,80,158.673936931175
39,81,104.97000530268427
39,83,106.71885480645355
39,84,41.34953383978341
39,91,163.99636560975154
39,93,27.00435462144188
39,94,63.59922524813618
39,97,35.960976609492945
39,100,45.31507450001511
39,103,18.872920116085265
39,104,38.8316823996664
39,108,95.99248309146859
39,109,45.90247836466794
39,110,178.88430760964937
39,111,195.04416114276017
39,112,111.81313911736092
39,113,81.80638490094884
39,115,7.252608050510804
39,116,153.00578026976106
39,117,65.64238801218171
39,118,115.3068096712214
39,119,35.24705493561724
39,122,74.56695438392664
39,127,164.21030379324935
39,133,51.04967124500657
39,137,55.672266719011695
39,141,42.05177197228453
39,142,37.64183096253604
39,143,85.29065469426766
39,144,39.10189354144098
39,146,23.930126898354356
39,150,155.4480208848719
39,152,28.22103821932001
39,153,28.22103821932001
39,156,106.65932003106741
39,159,54.12045278815233
39,160,25.238610652364486
39,161,166.5236582859941
39,165,32.76720598129933
39,166,30.96181713823703
39,168,35.12386090671775
39,170,42.111078795918665
39,171,181.18823718163435
39,172,21.188901948259602
39,173,60.09063672152051
39,175,175.75063132352085
39,178,107.76829405723241
39,180,180.6511173227393
39,181,153.4936742293967
39,182,120.76605567662429
39,184,36.526975635750524
39,185,133.00231376833548
39,187,196.73010381699024
39,188,135.31472460731413
39,189,26.362720949773667
39,190,115.95866224074042
39,191,53.14499070906743
39,193,35.47403595664013
39,194,76.11625649883686
39,198,118.51181334033771
39,199,68.12224102370693
39,200,186.77295910954888
39,205,102.08488245155398
39,206,48.5255030937182
39,208,16.70038336084989
39,209,119.46615896558005
39,210,81.05927480383397
39,212,177.323787266031
39,214,39.97392885430936
39,224,197.4816627190949
39,227,190.07605300604973
39,229,41.18579678761128
39,230,30.51923787546412
39,231,30.550185094324082
39,232,90.77852675595284
39,233,155.39979277996977
39,237,56.395834763554994
39,242,120.10929430673204
39,245,181.05636320640824
39,246,58.92623946723317
39,257,62.84177254045871
39,259,54.728877365833405
39,260,4.758385188089387
39,261,165.4397383537111
39,262,184.8994073287357
39,263,124.16025509134901
39,270,178.00803092056748
39,271,96.56646716414994
39,277,50.3705286041426
39,278,35.95776586209504
39,279,44.8717269491937
39,285,135.07583775111723
39,287,94.25680704264916
40,41,102.82640701313754
40,45,120.61686092048402
40,47,181.61467934118483
40,48,76.01988050937125
40,49,43.42507050688387
40,50,100.65498992289048
40,53,154.57907335436298
40,54,43.217854983542885
40,55,63.95641502646501
40,58,94.88433261345216
40,59,77.60829184898097
40,61,150.43275871584981
40,62,76.32234250900682
40,64,74.30653803843094
40,65,76.32234250900682
40,66,47.39064273520027
40,70,35.08620933216693
40,72,184.927052473171
40,74,46.82669870451401
40,75,49.15057822699539
40,76,61.18255180882986
40,81,29.029551647029983
40,82,124.41504046033593
40,83,150.61326569737236
40,84,73.91845191529832
40,90,151.9123979886676
40,92,196.43266502213774
40,93,80.52983322367037
40,94,135.35185039462147
40,97,52.9474630327793
40,98,142.4885046640407
40,99,135.90274182552
40,100,31.294768659903948
40,102,151.63167835313214
40,103,76.5148560606984
40,104,73.49892599562165
40,106,168.88915796907867
40,108,59.97609937543013
40,109,85.20650779277759
40,110,103.722904174345
40,112,183.5959847533173
40,113,52.874329783357524
40,114,163.21550922251777
40,115,69.8774897244466
40,116,109.6530130451292
40,117,12.538086047312383
40,118,42.4265506960137
40,119,67.70593532177283
40,122,7.067857444275995
40,126,143.52207064006043
40,128,181.3446984372239
40,129,146.34383789756095
40,131,190.76164556708537
40,133,25.56556795546056
40,137,24.25245124989895
40,138,156.16808717660123
40,139,185.71012157840863
40,141,74.465260088679
40,142,52.632290699195366
40,143,23.975488280594007
40,144,71.02687590635352
40,146,75.66025754421321
40,147,143.52364382723482
40,148,179.49197631636014
40,149,179.49197631636014
40,150,138.78699630577697
40,152,77.39937275593684
40,153,77.39937275593684
40,154,129.38864857307027
40,156,31.83443506081207
40,159,33.7261120675884
40,160,74.34403384216135
40,161,90.85872340559266
40,165,62.01650946835012
40,166,60.82762986205931
40,167,171.5768624641232
40,168,55.33507811548248
40,170,83.52836344048224
40,171,105.0184842038057
40,172,59.019522628332005
40,173,76.57345159182663
40,175,99.44652111690647
40,176,176.64633726859017
40,178,57.67532771044809
40,181,80.56016644132382
40,182,47.29070860918126
40,184,64.7123750765971
40,185,171.69059436120924
40,186,196.0224875889199
40,187,120.30859414667644
40,188,162.7506395167347
40,189,78.14169599586505
40,190,52.517500053330494
40,191,118.80525355800611
40,192,197.2614925585583
40,193,70.4797739711774
40,194,35.64868682737088
40,198,104.36949307204186
40,199,143.08201031695418
40,200,110.44797542802795
40,202,168.55607497626582
40,203,159.48796995592983
40,204,155.81336865863426
40,205,25.93986991122577
40,206,43.06819242604405
40,208,75.44229267107269
40,209,43.58993492857013
40,210,40.580081935291155
40,212,100.92906364358913
40,214,96.94261157237408
40,219,184.80462223164548
40,220,133.42807089590693
40,221,185.43539639892123
40,223,168.93155715875935
40,224,122.05030999077687
40,225,137.24712871140122
40,227,113.65669671651949
40,229,64.53765443808516
40,230,62.122690652719456
40,231,80.9821716026179
40,232,42.87574864307604
40,233,78.95489647898103
40,234,138.48325545623638
40,236,191.4435893649369
40,237,75.2619945198318
40,240,188.9424054656897
40,242,135.01608613744278
40,243,152.39398045529398
40,246,131.76059032018932
40,247,166.78634185140533
40,248,191.61124267161534
40,250,172.69417898882995
40,252,171.80190796083795
40,256,170.3545012054964
40,257,70.02240429148098
40,259,46.81312601843488
40,260,80.90324505319904
40,262,108.49298482973751
40,263,53.238342385889005
40,265,145.6658181353626
40,266,145.83489273922663
40,269,138.85783821132438
40,270,104.64271597785513
40,271,153.26679404113244
40,277,34.1931928777835
40,278,78.09562120856508
40,279,66.341979979323
40,284,195.41048366130974
40,285,60.76951308803414
40,287,21.708191225458382
41,42,145.94698241004988
41,43,129.83492398106287
41,44,140.4319022512769
41,45,120.84323250390383
41,47,81.77201324305423
41,48,32.14592925531969
41,49,67.29578789754812
41,50,194.07487380996577
41,51,129.1777349590721
41,52,157.75189286969874
41,53,115.58083803632613
41,54,86.13072406361822
41,55,163.14613929856617
41,56,116.89596324211738
41,57,155.57413908613614
41,58,190.943474989536
41,59,171.37255416420834
41,60,170.42899044620984
41,61,58.19364146603497
41,62,168.77218616792476
41,63,137.81831873345044
41,64,157.20261768850767
41,65,168.77218616792476
41,66,60.622632621497075
41,69,181.3357475135118
41,70,123.14537933280941
41,72,135.423629759803
41,74,71.46607477888757
41,75,94.53560910671689
41,76,45.04119550769878
41,77,135.80562285787772
41,78,111.27717679819726
41,79,121.31151719036855
41,81,80.65156425497355
41,82,31.731320364361856
41,84,158.2115629324303
41,88,153.91822848702384
41,90,52.39151739580682
41,92,96.27131342078879
41,93,171.67123833866663
41,95,120.10901891426533
41,97,144.4460871928731
41,98,114.76836277623708
41,99,47.79497961848321
41,100,131.64675101701602
41,101,116.41409111131797
41,102,76.71996907686756
41,103,170.73964315971548
41,104,159.13394679036324
41,105,119.79441997397777
41,106,70.89274818041399
41,107,137.40689552404567
41,108,99.31939576854047
41,109,167.52030805141266
41,110,14.287749473362789
41,113,108.96165988418149
41,114,68.00591459386197
41,115,168.99459769149854
41,116,153.64412156468453
41,117,111.34145424129422
41,118,61.03122353683148
41,119,155.67459127793046
41,121,143.93409697529557
41,122,107.50552077133662
41,124,118.64278168786583
41,125,116.1651543034274
41,126,50.42556799228481
41,128,86.63819567444646
41,129,46.667389760305156
41,130,192.16047763455452
41,131,99.19244369620314
41,132,113.46869309711481
41,133,126.14676838844973
41,135,164.98997299579418
41,137,120.4659585732324
41,138,101.95684282058536
41,139,88.51331817845865
41,140,134.2455604122132
41,141,158.36475030138996
41,142,143.27361411236808
41,143,91.09174797019054
41,144,156.6684335286604
41,146,168.0027991072974
41,147,86.96043184782424
41,148,83.01881014708034
41,149,83.01881014708034
41,151,132.3870062536904
41,152,167.94909397828883
41,153,167.94909397828883
41,154,42.71770946702695
41,155,121.72547921074838
41,156,82.8293684327052
41,157,154.69338334645778
41,158,124.04385065201535
41,159,135.5274822182641
41,160,166.21536575234575
41,161,21.525865728657074
41,164,168.77423198210172
41,165,152.29736434248306
41,166,152.320174716403
41,167,105.15905487333967
41,168,146.3861129735732
41,169,118.18002167627628
41,170,167.72685138211725
41,171,51.1423262699631
41,172,155.9949970711567
41,173,175.44300054042583
41,174,144.72861556759295
41,175,29.984274984434276
41,176,94.04267336664007
41,177,113.82198075902471
41,178,122.87076858454814
41,179,169.03338979464968
41,181,74.82560178182717
41,182,55.76082740693565
41,184,152.50278967192304
41,186,113.83285624512011
41,187,49.95608575055077
41,189,169.47674398591948
41,190,63.87197568919131
41,192,97.20275618258084
41,193,158.01724696296276
41,194,104.15254764645303
41,196,111.9201229290922
41,198,180.84833370962403
41,200,33.085747345234395
41,202,112.88622270485703
41,203,94.0596768324351
41,204,55.14570724345571
41,205,77.57592841978956
41,206,131.054051730052
41,208,170.45975411947447
41,209,60.39134175377907
41,210,101.48062685907126
41,211,181.32911453342888
41,212,44.28230225027451
41,213,157.57428514347623
41,214,199.75917931387235
41,215,175.59150011878478
41,216,123.36072470789613
41,217,114.52955428076179
41,218,100.14751850595782
41,219,151.57317163981114
41,220,33.019913422344004
41,221,114.61772022067696
41,222,101.54658578874677
41,223,76.67848364578936
41,224,68.04162056740275
41,225,73.47417317792019
41,226,187.31980914206008
41,227,37.908043019941196
41,228,170.6112397823592
41,229,166.66951456245076
41,230,153.49124047658114
41,231,170.619742147016
41,232,91.90240316743719
41,233,43.950025808266325
41,234,68.13855067863526
41,236,91.47312804726128
41,237,150.52217110313958
41,238,129.96323101070263
41,239,155.2683241785562
41,240,90.31356972551568
41,241,109.36405169334886
41,243,54.47911859155306
41,244,107.11150744033883
41,247,67.40263671698159
41,248,92.90110147325004
41,249,100.76688934600175
41,250,90.4518599678221
41,252,104.80820322945253
41,253,108.78031551540136
41,256,84.58585193226631
41,257,140.78808608928827
41,258,139.35084899283362
41,259,128.50547811822005
41,260,180.80670666250018
41,262,35.273971364746465
41,263,52.06957038022876
41,264,145.12013773182815
41,265,78.67450417855757
41,266,140.06478734981195
41,267,117.91357128063399
41,268,166.48065747803048
41,269,61.05894288406528
41,270,1.9374817324181806
41,273,196.21134317325158
41,274,157.92749185989166
41,275,124.57826437501288
41,277,126.41339292797176
41,278,165.11484365213562
41,279,149.27589622032392
41,280,139.17051281553105
41,284,96.65439409950855
41,285,70.9143752506254
41,286,185.97959312586985
41,287,94.31813421855209
42,43,20.065777161928587
42,44,14.62867533804528
42,45,182.20349913807385
42,47,66.39724662515256
42,48,165.29359820270997
42,51,20.816816486557304
42,52,38.710406799659545
42,53,134.09507943250156
42,56,36.68005953932703
42,57,9.669909174857947
42,60,37.01001513668802
42,61,90.5285748840312
42,63,8.133969689252414
42,66,193.3888246203372
42,69,53.93489570375454
42,72,117.83683628295184
42,73,73.51314418686141
42,74,197.30091187445385
42,76,190.1411914495364
42,77,29.270634876339457
42,78,43.348160270301186
42,79,33.64742233599081
42,82,117.55750331816695
42,87,129.45333952180857
42,88,52.02459320884124
42,90,93.82283955774012
42,92,54.56618319446137
42,95,44.527360690110946
42,98,149.285238410044
42,99,104.83245284697963
42,101,42.71017936175578
42,102,95.02258025803192
42,105,36.93044972491598
42,106,75.15102355884932
42,107,44.0199129182623
42,110,139.50282261847016
42,114,78.50330273769927
42,120,85.91852397651137
42,121,5.566199514034121
42,124,38.219084731217244
42,125,35.64522584473676
42,126,97.81680260517668
42,128,59.84796787987111
42,129,99.46836594279291
42,130,56.43577502295051
42,131,50.212582689204474
42,132,44.651039580452206
42,134,129.84302833603502
42,135,22.922907420569523
42,138,113.68850308690112
42,139,57.540388243701166
42,140,30.147251711191416
42,147,115.60020462667651
42,148,62.935908624774314
42,149,62.935908624774314
42,151,26.242932226565536
42,154,111.35087001386007
42,155,30.17563780356199
42,157,16.789892250104906
42,158,30.6893482293108
42,161,150.8964038697423
42,162,82.31002216643454
42,164,29.933890358473413
42,167,92.44375027951025
42,169,40.652480440975225
42,171,139.05746671198276
42,174,41.89272717207906
42,175,141.27260319857936
42,176,69.47873021789249
42,177,33.61961413412798
42,179,24.01176874460575
42,181,174.4136125449894
42,182,197.51157687951306
42,183,105.0348964345992
42,186,56.497331058157634
42,187,122.08214783431
42,192,53.49673057944318
42,196,40.16667981827383
42,200,130.2638151314509
42,201,80.73602494907752
42,202,108.75643268974348
42,203,98.98181762752696
42,204,92.0876869274553
42,209,197.56644832014496
42,211,48.82655159489145
42,212,141.29766031501939
42,213,25.236114462038227
42,215,30.160500394332345
42,216,39.80031952124514
42,217,44.97885595355184
42,218,51.19603524924749
42,219,146.96863427913564
42,220,113.05359884738333
42,221,80.57328172783205
42,222,51.3042496453961
42,223,71.80465133388734
42,224,128.31952984487538
42,225,112.82448486140925
42,226,50.971461162293075
42,227,127.1675565509115
42,228,61.37651010742752
42,233,162.4296168508128
42,234,107.71998793902394
42,236,58.08168674773933
42,238,35.06791466996466
42,239,39.3256180318566
42,240,56.803297118393324
42,241,41.17405842082516
42,243,91.4710841688008
42,244,47.25702156697358
42,247,79.25076669488426
42,248,54.49144361778649
42,249,49.0178688509221
42,250,72.93633252495181
42,251,61.059867376145434
42,252,91.55492479292789
42,253,37.318016376334974
42,256,72.29027070974706
42,258,65.27406356095477
42,262,132.28454245503576
42,263,196.31130694468447
42,264,96.35733281390671
42,265,105.14163782635195
42,266,180.6863820176036
42,267,42.99664269756169
42,268,115.03267932676044
42,269,103.82707052591576
42,270,144.03449945124962
42,272,81.64472260859498
42,273,66.05002673517143
42,274,27.46779526154311
42,275,24.078849669458503
42,276,111.63500415475824
42,280,47.42441773859169
42,281,77.86371634536484
42,284,51.10544686350425
42,285,187.317873557784
42,286,91.03779344118222
43,44,26.68079687209574
43,45,178.2656104296651
43,47,48.58833769274277
43,48,151.40969840993404
43,49,196.75424410864588
43,51,22.87252732289631
43,52,54.73598457185105
43,53,133.04173861963932
43,56,16.623793742094843
43,57,28.188156097335117
43,60,42.711257686771134
43,61,77.08625603057608
43,63,13.87258441696343
43,66,180.32112919976427
43,69,57.303631573155556
43,72,121.19268582511299
43,73,93.57603932307387
43,74,185.33397288630113
43,76,174.57096892715782
43,77,15.581015496523671
43,78,23.32512193673769
43,79,13.705277411141251
43,82,103.09312571251662
43,87,149.20516374118884
43,88,43.599370937017724
43,90,77.44495936671197
43,92,35.51371108855157
43,95,25.36317095351545
43,98,147.10145016052502
43,99,91.8830538218124
43,101,22.828935113360952
43,102,87.54182905409026
43,105,17.056210547514805
43,106,59.13256939156921
43,107,52.707882610683164
43,110,124.622801352615
43,114,64.12159561232097
43,118,188.48070709980055
43,120,104.51887147597706
43,121,15.734603047279267
43,124,18.295171115213925
43,125,15.746679990900565
43,126,83.81872631211542
43,128,46.334925932680896
43,129,83.17338841868045
43,130,64.56720523948992
43,131,40.89795593874768
43,132,24.627407034744135
43,134,149.59169136025116
43,135,35.16164762946804
43,138,111.35711630867664
43,139,41.7567026649093
43,140,15.411557192795348
43,147,110.61411402982411
43,148,47.861838102643254
43,149,47.861838102643254
43,151,32.62535751602999
43,154,98.31964524983621
43,155,29.012570283510296
43,157,35.82991607688162
43,158,10.92616103353245
43,161,136.714520573073
43,162,90.2911342191457
43,164,39.31334382436673
43,167,91.14277524723065
43,169,20.847808975997783
43,171,128.49795101679305
43,174,53.365154293081474
43,175,128.1517784766349
43,176,63.89947021105538
43,177,25.53874172969208
43,179,43.599370937017724
43,181,165.0481686560283
43,182,182.925921682792
43,183,123.79185826457808
43,186,56.503479545376244
43,187,111.19637960848706
43,190,193.70599621248874
43,192,34.45313220936326
43,196,20.36039709896258
43,200,117.30077560719243
43,201,85.61979914083693
43,202,108.58649700498613
43,203,95.35296643991305
43,204,75.02862110858977
43,209,183.8626418907242
43,211,68.36323715884855
43,212,129.85296505029635
43,213,29.07546150501399
43,215,46.43041807357434
43,216,20.990150079914944
43,217,25.040222211888793
43,218,31.90826440930898
43,219,150.56479302151638
43,220,96.8171665004823
43,221,81.53577931396929
43,222,31.69779977887408
43,223,59.377169810461496
43,224,120.19789919308961
43,225,105.50708019313882
43,226,59.30025437953058
43,227,114.72960328618721
43,228,77.31207950104393
43,233,150.13947843493398
43,234,99.27605279316647
43,236,39.53415365104691
43,238,40.626132218147845
43,239,34.80832853419107
43,240,39.54652032453273
43,241,21.794641070231634
43,243,75.78250318697319
43,244,27.330972914073055
43,247,62.459168590151194
43,248,37.000490003904346
43,249,30.15121837670932
43,250,66.68375521000894
43,251,79.94047821269113
43,252,90.18022200915163
43,253,22.238985328890866
43,256,63.804304271412256
43,258,73.19409967838588
43,262,119.67814045989348
43,263,181.07327828098727
43,264,103.18677023972656
43,265,98.58787397719071
43,266,179.5473688648926
43,267,23.329342039285745
43,268,124.09153431449316
43,269,93.72451708361464
43,270,127.9026562781228
43,272,93.49223391360789
43,273,71.51631982017852
43,274,30.130073319335473
43,275,5.28884082496135
43,276,131.5893961342186
43,280,34.01637734105235
43,281,81.32111416050131
43,284,33.315451851091034
43,285,176.3424810226107
43,286,106.18246431024045
44,45,168.91805434926897
44,47,64.49290641807939
44,48,157.51057059166925
44,51,11.272863524966029
44,52,28.11037241008329
44,53,120.15183046490236
44,56,41.370555617997546
44,57,21.22890822740903
44,60,51.43369972703905
44,61,83.30698032960433
44,63,13.705900312782843
44,66,184.79851908251837
44,69,68.43414748542848
44,72,103.25937737280368
44,73,72.86922107725165
44,74,187.89155842081257
44,76,183.7687847001898
44,77,40.178845149069865
44,78,47.31470355081712
44,79,39.67441363547344
44,82,110.7265846268466
44,87,125.14763468310845
44,88,65.48521811183177
44,90,89.31699307358052
44,92,55.17521381608863
44,95,51.85672949025641
44,98,135.5768020872511
44,99,96.92716871657827
44,101,48.597592991656086
44,102,83.79676019088886
44,105,43.03580122922127
44,106,70.77677280508874
44,107,29.474862523318833
44,110,132.80416189303318
44,114,72.42600468330427
44,118,195.73359040191684
44,120,78.73502010064253
44,121,18.866075734195885
44,124,44.11343156337927
44,125,39.56185879312523
44,126,90.9030671026952
44,128,53.855507796361685
44,129,94.75409369975667
44,130,70.03543168403407
44,131,41.79701767830914
44,132,49.81347327739653
44,134,125.52193218668386
44,135,36.421528735416835
44,138,100.17514463653417
44,139,53.768623594866526
44,140,40.62769114833488
44,147,102.99461513770841
44,148,58.15383767317265
44,149,58.15383767317265
44,151,12.185646704540153
44,154,103.405976924443
44,155,19.439463652667452
44,157,14.261900175807789
44,158,37.30635142947372
44,161,143.47039327809944
44,162,95.62457238457658
44,164,43.89285834501762
44,167,78.78489657600295
44,169,46.83175351609128
44,171,129.06513464468227
44,174,28.009964408446464
44,175,133.05366902106977
44,176,57.86681545275527
44,177,26.704377582800916
44,179,29.728946435103165
44,181,163.49795072733227
44,182,190.1642712908774
44,183,98.06868758213261
44,186,42.99118396583373
44,187,112.46185594415331
44,192,54.14883756414935
44,196,43.412083427904705
44,200,122.02855313209645
44,201,94.84699123626747
44,202,94.71070422131311
44,203,86.01275400486284
44,204,88.41897556684623
44,209,189.46197761062353
44,211,44.66189495822512
44,212,131.86139975544287
44,213,39.86064376474218
44,215,40.60021423260408
44,216,47.63735852283151
44,217,50.58305695868741
44,218,52.451785160108095
44,219,132.3598841315985
44,220,108.04514061673879
44,221,66.45184494982544
44,222,53.28095758016894
44,223,64.35128423419832
44,224,117.0321994778617
44,225,101.28050892259857
44,226,64.61482425208672
44,227,118.56804629369502
44,228,50.63136436754667
44,233,153.42760310252854
44,234,96.82006060915649
44,236,57.645578398982494
44,238,20.719444747532584
44,239,53.398983562466
44,240,54.687461974586085
44,241,43.33377561356741
44,243,86.28167947077047
44,244,50.48204315267151
44,247,75.59820949246128
44,248,52.80816144473107
44,249,49.644440309724835
44,250,61.557868969383286
44,251,66.00907808207035
44,252,77.92488557567867
44,253,35.02026746831312
44,256,62.15569691004559
44,258,50.74954729969054
44,262,123.7567395472198
44,263,189.57970416995659
44,264,81.79535066636315
44,265,93.31792837110056
44,266,166.65586938253517
44,267,49.45246354237244
44,268,100.84078024965416
44,269,93.94979200327317
44,270,138.55765363309607
44,272,93.32216509720384
44,273,80.15926731702372
44,274,42.07619147543402
44,275,28.24982800669417
44,276,108.54420814193276
44,280,59.05487193543051
44,281,92.22083483848516
44,284,50.03447798755801
44,285,177.29545775508274
44,286,79.61401547727917
45,47,151.18303836350628
45,48,96.91127012746922
45,49,129.8169087915935
45,50,143.2041020633013
45,51,161.59091851737554
45,52,165.77711816070055
45,53,51.883552772354406
45,54,147.336412195228
45,55,174.39667224743604
45,56,175.91194285365964
45,57,190.12710078836156
45,59,192.59110992795354
45,61,116.54531238528274
45,62,192.41507640358452
45,63,176.3833863249279
45,64,194.3254123082311
45,65,192.41507640358452
45,66,93.07933842695917
45,70,155.67355865633516
45,72,80.93115174810599
45,74,82.03537438051785
45,75,71.49305057182264
45,76,122.69838981809869
45,77,192.170439260787
45,78,174.39386655403842
45,79,179.22385725120978
45,81,96.65726452073369
45,82,109.59128046086549
45,84,193.66255126666428
45,90,131.91530408458152
45,92,162.84562688657246
45,93,197.11394682564418
45,95,186.38683338925466
45,97,171.68107278602326
45,98,35.20431377573192
45,99,105.52165170331011
45,100,146.3299367305591
45,101,180.6993616286291
45,102,92.27681950245743
45,103,191.22197823566313
45,104,192.9203172480414
45,105,180.11656874667813
45,106,137.68273619838592
45,107,145.17392384208506
45,108,168.17475408682387
45,110,108.05665121532283
45,113,167.45687871529927
45,114,128.18884788805093
45,115,179.49050369771575
45,116,56.0540931996875
45,117,132.75834403866685
45,118,115.20802890252976
45,119,186.7185132256584
45,120,187.4724976302081
45,121,184.10720304854098
45,122,117.81362752745419
45,124,179.73964704820702
45,125,173.6892634991991
45,126,115.23187795495393
45,128,137.9151672058774
45,129,129.43285753904343
45,131,137.83262839596495
45,132,178.6044025443191
45,133,141.65168522641483
45,137,143.97202619800586
45,138,68.85040642691241
45,139,146.47726103584762
45,140,191.24740050537474
45,141,194.27575781178123
45,142,171.73421790723845
45,143,134.08816430902797
45,144,190.56645168648083
45,146,191.88595930336703
45,147,67.71879959854208
45,148,140.63279818985754
45,149,140.63279818985754
45,150,109.83919891203024
45,151,156.7401279273415
